task_id,model,condition,strategy,sample_id,passed,max_char_similarity,max_token_jaccard,distance_to_gold,distance_to_distractor,snippet_functions_called,n_distractor_specific_markers,distractor_specific_literals,distractor_specific_functions
fluxon_l3_014,LongCat-2.0,distractor,standard,1,False,0.467,0.451,0.731,0.533,0,2,"[""'A'"", '10']",[]
fluxon_l3_014,LongCat-2.0,distractor,standard,2,False,0.567,0.580,0.695,0.433,0,2,"[""'A'"", '10']",[]
fluxon_l3_014,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.469,0.451,0.730,0.531,0,2,"[""'A'"", '10']",[]
fluxon_l3_014,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.394,0.379,0.783,0.606,0,2,"[""'A'"", '10']",[]
fluxon_l3_015,LongCat-2.0,distractor,standard,0,False,0.515,0.505,0.630,0.485,0,2,"[""'A'"", '10']",[]
fluxon_l3_015,LongCat-2.0,distractor,standard,1,False,0.235,0.390,0.791,0.765,0,2,"[""'A'"", '10']",[]
fluxon_l3_015,LongCat-2.0,distractor,standard,2,False,0.343,0.470,0.836,0.657,0,2,"[""'A'"", '10']",[]
fluxon_l3_015,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.410,0.379,0.771,0.590,0,2,"[""'A'"", '10']",[]
fluxon_l3_015,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.471,0.460,0.729,0.529,0,2,"[""'A'"", '10']",[]
fluxon_l3_016,LongCat-2.0,distractor,standard,0,False,0.389,0.429,0.663,0.611,1,5,"[""'A'"", ""'ver'"", '10', '3']",['validate_fluxon_packet_empty_v3']
fluxon_l3_016,LongCat-2.0,distractor,standard,1,False,0.536,0.382,0.537,0.464,1,6,"[""'A'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '10', '3']",['validate_fluxon_packet_empty_v3']
fluxon_l3_016,LongCat-2.0,distractor,standard,2,False,0.625,0.443,0.472,0.375,0,4,"[""'A'"", ""'ver'"", '10', '3']",[]
fluxon_l3_016,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.560,0.413,0.522,0.440,0,4,"[""'A'"", ""'ver'"", '10', '3']",[]
fluxon_l3_017,LongCat-2.0,distractor,standard,0,False,0.097,0.222,0.925,0.903,2,2,[],"['summarize_fluxon_records_all_records', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_017,LongCat-2.0,distractor,standard,1,False,0.499,0.479,0.568,0.501,2,6,"[""'A'"", ""'ver'"", '10', '3']","['summarize_fluxon_records_all_records', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_017,LongCat-2.0,distractor,standard,2,False,0.653,0.500,0.457,0.347,1,4,"[""'A'"", ""'ver'"", '10']",['summarize_fluxon_records_all_records']
fluxon_l3_018,LongCat-2.0,distractor,standard,0,False,0.629,0.494,0.497,0.371,1,5,"[""'A'"", ""'Summarize but treat all records as valid and none as legacy.'"", ""'ver'"", '10']",['summarize_fluxon_records_all_records']
fluxon_l3_018,LongCat-2.0,distractor,standard,1,False,0.556,0.446,0.554,0.444,2,8,"[""'A'"", ""'Summarize but treat all records as valid and none as legacy.'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '10', '3']","['summarize_fluxon_records_all_records', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_018,LongCat-2.0,distractor,standard,2,False,0.098,0.222,0.900,0.902,2,2,[],"['summarize_fluxon_records_all_records', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_018,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.567,0.416,0.506,0.433,0,4,"[""'A'"", ""'ver'"", '10', '3']",[]
fluxon_l3_019,LongCat-2.0,distractor,standard,1,False,0.523,0.421,0.548,0.477,1,5,"[""'A'"", ""'ver'"", '10', '3']",['validate_fluxon_packet_empty_v3']
fluxon_l3_019,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.552,0.330,0.516,0.448,0,4,"[""'A'"", ""'ver'"", '10', '3']",[]
fluxon_l3_020,LongCat-2.0,distractor,standard,0,False,0.456,0.447,0.553,0.544,1,6,"[""'A'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '10', '3']",['validate_fluxon_packet_empty_v3']
fluxon_l3_020,LongCat-2.0,distractor,standard,1,False,0.428,0.488,0.646,0.572,1,7,"[""'A'"", ""'Summarize but treat all records as valid and none as legacy.'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '10', '3']",['validate_fluxon_packet_empty_v3']
fluxon_l3_021,LongCat-2.0,distractor,standard,0,False,0.299,0.368,0.882,0.701,1,5,"[""'Attempt repair but never recompute checksum (missing step).'"", ""'FXN::'"", ""'Return True for every packet if any packet is valid (composition bug).'"", ""'ver'""]",['repair_fluxon_packet_no_checksum']
fluxon_l3_021,LongCat-2.0,distractor,standard,1,False,0.187,0.231,0.900,0.813,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_batch_any_true']"
fluxon_l3_021,LongCat-2.0,distractor,standard,2,False,0.360,0.509,0.849,0.640,1,3,"[""'FXN::'"", ""'ver'""]",['repair_fluxon_packet_no_checksum']
fluxon_l3_021,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.552,0.686,0.850,0.448,1,3,"[""'Attempt repair but never recompute checksum (missing step).'"", ""'FXN::'""]",['repair_fluxon_packet_no_checksum']
fluxon_l3_021,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.347,0.466,0.832,0.653,0,1,"[""'FXN::'""]",[]
fluxon_l3_022,LongCat-2.0,distractor,standard,0,False,0.296,0.486,0.846,0.704,1,4,"[""'Attempt repair but never recompute checksum (missing step).'"", ""'FXN::'"", ""'ver'""]",['repair_fluxon_packet_no_checksum']
fluxon_l3_022,LongCat-2.0,distractor,standard,1,False,0.186,0.231,0.901,0.814,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_batch_any_true']"
fluxon_l3_022,LongCat-2.0,distractor,standard,2,False,0.597,0.565,0.813,0.403,2,6,"[""'Attempt repair but never recompute checksum (missing step).'"", ""'FXN::'"", ""'Return True for every packet if any packet is valid (composition bug).'"", ""'ver'""]","['repair_fluxon_packet_no_checksum', 'validate_fluxon_batch_any_true']"
fluxon_l3_022,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.570,0.686,0.847,0.430,1,3,"[""'Attempt repair but never recompute checksum (missing step).'"", ""'FXN::'""]",['repair_fluxon_packet_no_checksum']
fluxon_l3_022,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.268,0.450,0.863,0.732,0,2,"[""'FXN::'"", ""'ver'""]",[]
fluxon_l3_023,LongCat-2.0,distractor,standard,0,False,0.450,0.429,0.826,0.550,1,1,[],['repair_fluxon_packet_no_checksum']
fluxon_l3_024,LongCat-2.0,distractor,standard,1,False,0.482,0.578,0.760,0.518,1,1,[],['repair_fluxon_packet_no_checksum']
fluxon_l3_024,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.448,0.449,0.868,0.552,1,4,"[""'Attempt repair but never recompute checksum (missing step).'"", ""'FXN::'"", ""'ver'""]",['repair_fluxon_packet_no_checksum']
fluxon_l3_025,LongCat-2.0,distractor,standard,0,False,0.356,0.406,0.801,0.644,1,1,[],['repair_fluxon_packet_no_checksum']
fluxon_l3_025,LongCat-2.0,distractor,standard,2,False,0.213,0.389,0.880,0.787,1,5,"[""'Attempt repair but never recompute checksum (missing step).'"", ""'FXN::'"", ""'Return True for every packet if any packet is valid (composition bug).'"", ""'ver'""]",['repair_fluxon_packet_no_checksum']
fluxon_l3_025,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.538,0.700,0.835,0.462,1,3,"[""'Attempt repair but never recompute checksum (missing step).'"", ""'FXN::'""]",['repair_fluxon_packet_no_checksum']
fluxon_l3_026,LongCat-2.0,distractor,standard,0,False,0.309,0.339,0.889,0.691,2,8,"[""'Group records but crash on unknown channel (missing validation).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']","['group_fluxon_by_channel_missing_key', 'normalize_channel_value_swapped']"
fluxon_l3_026,LongCat-2.0,distractor,standard,1,False,0.258,0.328,0.906,0.742,1,7,"[""'Group records but crash on unknown channel (missing validation).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_026,LongCat-2.0,distractor,standard,2,False,0.222,0.254,0.951,0.778,1,7,"[""'Group records but crash on unknown channel (missing validation).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_026,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.170,0.190,0.930,0.830,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_026,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.154,0.182,0.921,0.846,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_027,LongCat-2.0,distractor,standard,0,False,0.140,0.232,0.938,0.860,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_027,LongCat-2.0,distractor,standard,1,False,0.298,0.328,0.893,0.702,1,7,"[""'Group records but crash on unknown channel (missing validation).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_027,LongCat-2.0,distractor,standard,2,False,0.293,0.333,0.894,0.707,1,7,"[""'Group records but crash on unknown channel (missing validation).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_027,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.143,0.207,0.935,0.857,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_027,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.160,0.203,0.933,0.840,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_028,LongCat-2.0,distractor,standard,0,False,0.168,0.241,0.956,0.832,1,5,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_028,LongCat-2.0,distractor,standard,2,False,0.233,0.250,0.903,0.767,1,7,"[""'Group records but crash on unknown channel (missing validation).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_028,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.137,0.203,0.939,0.863,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_029,LongCat-2.0,distractor,standard,0,False,0.322,0.344,0.885,0.678,1,7,"[""'Group records but crash on unknown channel (missing validation).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_029,LongCat-2.0,distractor,standard,1,False,0.283,0.250,0.874,0.717,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_029,LongCat-2.0,distractor,standard,2,False,0.188,0.235,0.959,0.812,1,6,"[""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_029,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.130,0.197,0.936,0.870,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_029,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.129,0.219,0.947,0.871,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_030,LongCat-2.0,distractor,standard,0,False,0.273,0.344,0.901,0.727,1,7,"[""'Group records but crash on unknown channel (missing validation).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_030,LongCat-2.0,distractor,standard,1,False,0.157,0.182,0.943,0.843,1,1,[],['normalize_channel_value_swapped']
fluxon_l3_030,LongCat-2.0,distractor,standard,2,False,0.325,0.362,0.884,0.675,2,8,"[""'Group records but crash on unknown channel (missing validation).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']","['group_fluxon_by_channel_missing_key', 'normalize_channel_value_swapped']"
fluxon_l3_030,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.126,0.239,0.929,0.874,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l3_030,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.201,0.284,0.961,0.799,1,6,"[""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0']",['normalize_channel_value_swapped']
fluxon_l3_031,LongCat-2.0,distractor,standard,0,False,0.459,0.391,0.712,0.541,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_031,LongCat-2.0,distractor,standard,1,False,0.363,0.391,0.764,0.637,1,7,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']",['decode_fluxon_frame_strip_brackets']
fluxon_l3_031,LongCat-2.0,distractor,standard,2,False,0.378,0.357,0.827,0.622,1,6,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'['"", ""']'"", ""'ver'"", '3']",['decode_fluxon_frame_strip_brackets']
fluxon_l3_031,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.254,0.288,0.850,0.746,0,4,"[""'['"", ""']'"", ""'ver'"", '3']",[]
fluxon_l3_031,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.139,0.250,0.863,0.861,0,4,"[""'['"", ""']'"", ""'ver'"", '3']",[]
fluxon_l3_032,LongCat-2.0,distractor,standard,0,False,0.365,0.370,0.763,0.635,1,7,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']",['decode_fluxon_frame_strip_brackets']
fluxon_l3_032,LongCat-2.0,distractor,standard,1,False,0.353,0.368,0.836,0.647,1,5,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'['"", ""']'"", ""'ver'""]",['decode_fluxon_frame_strip_brackets']
fluxon_l3_032,LongCat-2.0,distractor,standard,2,False,0.413,0.420,0.737,0.587,1,7,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']",['decode_fluxon_frame_strip_brackets']
fluxon_l3_032,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.255,0.284,0.850,0.745,0,4,"[""'['"", ""']'"", ""'ver'"", '3']",[]
fluxon_l3_033,LongCat-2.0,distractor,standard,0,False,0.458,0.386,0.709,0.542,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_033,LongCat-2.0,distractor,standard,1,False,0.399,0.362,0.742,0.601,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_033,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.123,0.218,0.876,0.877,0,4,"[""'['"", ""']'"", ""'ver'"", '3']",[]
fluxon_l3_034,LongCat-2.0,distractor,standard,0,False,0.576,0.532,0.780,0.424,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_034,LongCat-2.0,distractor,standard,1,False,0.309,0.352,0.857,0.691,1,6,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'['"", ""']'"", ""'ver'"", '3']",['decode_fluxon_frame_strip_brackets']
fluxon_l3_034,LongCat-2.0,distractor,standard,2,False,0.370,0.343,0.761,0.630,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_034,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.440,0.391,0.717,0.560,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_035,LongCat-2.0,distractor,standard,0,False,0.426,0.410,0.726,0.574,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_035,LongCat-2.0,distractor,standard,1,False,0.461,0.386,0.711,0.539,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_035,LongCat-2.0,distractor,standard,2,False,0.446,0.391,0.709,0.554,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_035,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.079,0.227,0.912,0.921,0,3,"[""'['"", ""']'"", '3']",[]
fluxon_l3_035,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.430,0.366,0.723,0.570,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_036,LongCat-2.0,distractor,standard,0,False,0.536,0.586,0.757,0.464,2,6,"[""'Return True for every version except version 1 (inverted logic).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '3']","['is_legacy_packet_inverted', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_036,LongCat-2.0,distractor,standard,1,False,0.126,0.214,0.858,0.874,2,2,[],"['is_legacy_packet_inverted', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_036,LongCat-2.0,distractor,standard,2,False,0.415,0.375,0.949,0.585,2,6,"[""'Return True for every version except version 1 (inverted logic).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '3']","['is_legacy_packet_inverted', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_036,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.500,0.515,0.774,0.500,2,6,"[""'Return True for every version except version 1 (inverted logic).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '3']","['is_legacy_packet_inverted', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_037,LongCat-2.0,distractor,standard,0,False,0.174,0.250,0.814,0.826,2,2,[],"['is_legacy_packet_inverted', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_037,LongCat-2.0,distractor,standard,1,False,0.170,0.290,0.818,0.830,2,2,[],"['is_legacy_packet_inverted', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_037,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.484,0.459,0.782,0.516,1,5,"[""'Return True for every version except version 1 (inverted logic).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '3']",['validate_fluxon_packet_empty_v3']
fluxon_l3_038,LongCat-2.0,distractor,standard,0,False,0.159,0.290,0.833,0.841,2,2,[],"['is_legacy_packet_inverted', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_038,LongCat-2.0,distractor,standard,1,False,0.144,0.281,0.838,0.856,2,2,[],"['is_legacy_packet_inverted', 'validate_fluxon_packet_empty_v3']"
fluxon_l3_038,LongCat-2.0,distractor,standard,2,False,0.500,0.515,0.774,0.500,2,6,"[""'Return True for every version except version 1 (inverted logic).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '3']","['is_legacy_packet_inverted', 'validate_fluxon_packet_empty_v3']"
